TICKET_#,Issue Date,CODE,Description,BASE_AMOUNT,AMOUNT_DUE,LOCATION,Warning,Void
AE0202212285,12/19/2023,07,No Parking Area,35.00,35.00,17th & X STREET,0.00,0.00
AE0202212286,12/19/2023,07,No Parking Area,35.00,35.00,17th & X STREET,0.00,0.00
AE0202212288,12/19/2023,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0202212289,12/19/2023,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0202212290,12/19/2023,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0202016076,12/19/2023,07,No Parking Area,35.00,0.00,Morrill Hall East,0.00,0.00
AE0202016077,12/19/2023,07,No Parking Area,35.00,35.00,Morrill Hall East,0.00,0.00
AE0202016078,12/19/2023,07,No Parking Area,35.00,0.00,Morrill Hall East,0.00,0.00
AE0202016079,12/19/2023,07,No Parking Area,35.00,0.00,Morrill Hall East,0.00,0.00
AE0202212333,12/20/2023,07,No Parking Area,35.00,0.00,Barkley North,0.00,0.00
AE0202016162,1/3/2024,07,No Parking Area,35.00,35.00,17th & X STREET,0.00,0.00
AE0202016163,1/3/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0202016164,1/3/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0202016171,1/4/2024,07,No Parking Area,35.00,0.00,Sandoz,0.00,0.00
AE0201512237,1/4/2024,07,No Parking Area,35.00,0.00,Service Bldg East,0.00,0.00
AE0201512271,1/5/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0201512283,1/5/2024,07,No Parking Area,35.00,35.00,Union Dock,0.00,0.00
AE0202212472,1/10/2024,07,No Parking Area,35.00,0.00,East Union,0.00,0.00
AE0201614037,1/10/2024,07,No Parking Area,35.00,0.00,Stadium Drive,1.00,1.00
AE0201614039,1/10/2024,07,No Parking Area,35.00,0.00,Lied Center,0.00,0.00
AE0202111347,1/10/2024,07,No Parking Area,35.00,0.00,Lied Center,0.00,0.00
AE0202016346,1/11/2024,07,No Parking Area,35.00,0.00,Sandoz,0.00,0.00
AE0201614048,1/11/2024,07,No Parking Area,35.00,0.00,Sandoz,0.00,0.00
AE0202016369,1/16/2024,07,No Parking Area,35.00,0.00,733 N 17th Street,0.00,0.00
AE0202016408,1/17/2024,07,No Parking Area,35.00,0.00,733 N 17th Street,0.00,0.00
AE0201816822,1/18/2024,07,No Parking Area,35.00,0.00,515 N 19th Street,0.00,0.00
AE0201614138,1/19/2024,07,No Parking Area,35.00,0.00,"37th & Fair Street, Northeast",0.00,0.00
AE0202016436,1/19/2024,07,No Parking Area,35.00,0.00,"37th & Fair Street, Northeast",0.00,1.00
AE0202212529,1/19/2024,07,No Parking Area,35.00,35.00,Morrill Hall East,0.00,0.00
AE0202212530,1/19/2024,07,No Parking Area,35.00,0.00,Morrill Hall East,0.00,0.00
AE0202212531,1/19/2024,07,No Parking Area,35.00,0.00,Morrill Hall East,0.00,0.00
AE0202212532,1/19/2024,07,No Parking Area,35.00,0.00,Morrill Hall East,1.00,0.00
AE0202212533,1/19/2024,07,No Parking Area,35.00,0.00,Morrill Hall East,0.00,0.00
AE0202212535,1/19/2024,07,No Parking Area,35.00,0.00,Morrill Hall East,0.00,1.00
AE0201816852,1/22/2024,07,No Parking Area,35.00,0.00,Union,0.00,0.00
AE0202212547,1/22/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0202212548,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202212549,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202212550,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202212551,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201816864,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202212552,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202212553,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201816865,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202212554,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202016449,1/22/2024,07,No Parking Area,35.00,0.00,Lied Center,0.00,0.00
AE0201614168,1/22/2024,07,No Parking Area,35.00,0.00,Henzlik Hall,0.00,1.00
AE0202016469,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202016470,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202212587,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202016471,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202016472,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202212588,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202016473,1/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202016474,1/22/2024,07,No Parking Area,35.00,35.00,515 N 19th Street,0.00,0.00
AE0201614179,1/22/2024,07,No Parking Area,35.00,0.00,Carolyn Pope Edwards Hall,1.00,0.00
AE0201614216,1/23/2024,07,No Parking Area,35.00,0.00,Devaney South,1.00,0.00
AE0202016522,1/23/2024,07,No Parking Area,35.00,0.00,Memorial Loop,1.00,0.00
AE0201816938,1/23/2024,07,No Parking Area,35.00,0.00,733 N 17th Street,1.00,0.00
AE0201614250,1/24/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,0.00,0.00
AE0202016588,1/24/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201512460,1/24/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0202016589,1/24/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201512461,1/24/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0202016590,1/24/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201512462,1/24/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0202016591,1/24/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201512463,1/24/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0201512464,1/24/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,1.00,0.00
AE0202016592,1/24/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,0.00,0.00
AE0201614290,1/24/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0202212762,1/25/2024,07,No Parking Area,35.00,0.00,University Suites,0.00,0.00
AE0202016687,1/25/2024,07,No Parking Area,35.00,0.00,Memorial Loop,0.00,1.00
AE0202016690,1/25/2024,07,No Parking Area,35.00,0.00,733 N 17th Street,0.00,0.00
AE0202016697,1/25/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,0.00,0.00
AE0202212790,1/26/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202016746,1/26/2024,07,No Parking Area,35.00,0.00,733 N 17th Street,0.00,0.00
AE0202212822,1/29/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,1.00,0.00
AE0202212824,1/29/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202212825,1/29/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201512573,1/29/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201817105,1/29/2024,07,No Parking Area,35.00,0.00,Stadium Drive,0.00,0.00
AE0201817119,1/29/2024,07,No Parking Area,35.00,0.00,Stadium Drive,1.00,0.00
AE0201817120,1/29/2024,07,No Parking Area,35.00,0.00,Stadium Drive,0.00,0.00
AE0202212948,1/30/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0201614480,1/31/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,0.00,1.00
AE0201614481,1/31/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,0.00,1.00
AE0201817251,1/31/2024,07,No Parking Area,35.00,35.00,Lied Center Dock,0.00,0.00
AE0201817252,1/31/2024,07,No Parking Area,35.00,0.00,Lied Center Dock,0.00,0.00
AE0201614539,2/1/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,1.00,0.00
AE0201614540,2/1/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201614541,2/1/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201614542,2/1/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,1.00
AE0202111536,2/1/2024,07,No Parking Area,35.00,0.00,1500 U Street(East),0.00,0.00
AE0201614554,2/1/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202111542,2/1/2024,07,No Parking Area,35.00,0.00,15th & U Street,1.00,0.00
AE0201614555,2/1/2024,07,No Parking Area,35.00,35.00,U Street/15th - 16th Streets,0.00,0.00
AE0202111543,2/1/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0201614556,2/1/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201614575,2/1/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213061,2/2/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213062,2/2/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213063,2/2/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213064,2/2/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201512786,2/2/2024,07,No Parking Area,35.00,0.00,Memorial Loop,0.00,0.00
AE0201512849,2/6/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201512850,2/6/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201512851,2/6/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201512892,2/6/2024,07,No Parking Area,35.00,0.00,Morrill Hall East,0.00,0.00
AE0202111611,2/6/2024,07,No Parking Area,35.00,0.00,Morrill Hall East,0.00,0.00
AE0202111612,2/6/2024,07,No Parking Area,35.00,0.00,Morrill Hall East,0.00,0.00
AE0201512893,2/6/2024,07,No Parking Area,35.00,0.00,Morrill Hall East,1.00,0.00
AE0201614703,2/6/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0202111630,2/6/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201614704,2/6/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0202213257,2/6/2024,07,No Parking Area,35.00,0.00,Court Street Lot,0.00,0.00
AE0201614720,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201614721,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201614722,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201614723,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201614724,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201614725,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201614726,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201614727,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201614728,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201817488,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201817489,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201817496,2/7/2024,07,No Parking Area,35.00,0.00,Stadium Drive,1.00,0.00
AE0201817497,2/7/2024,07,No Parking Area,35.00,0.00,Stadium Drive,1.00,0.00
AE0201817498,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201817499,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0201817500,2/7/2024,07,No Parking Area,35.00,0.00,17th & X STREET,1.00,0.00
AE0202017243,2/7/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0202017244,2/7/2024,07,No Parking Area,35.00,0.00,15th & U Street,0.00,0.00
AE0201614762,2/8/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201817518,2/8/2024,07,No Parking Area,35.00,35.00,17th & X STREET,0.00,0.00
AE0201817519,2/8/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0202213336,2/9/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213337,2/9/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213338,2/9/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213339,2/9/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213360,2/9/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,0.00,0.00
AE0202213372,2/9/2024,07,No Parking Area,35.00,0.00,19th & Vine Parking Garage,0.00,0.00
AE0202213383,2/9/2024,07,No Parking Area,35.00,0.00,19th & Vine Parking Garage,0.00,0.00
AE0202017318,2/12/2024,07,No Parking Area,35.00,0.00,University Suites,0.00,0.00
AE0201817584,2/12/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,0.00,0.00
AE0202017324,2/12/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,0.00,0.00
AE0201817585,2/12/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,0.00,0.00
AE0202017341,2/12/2024,07,No Parking Area,35.00,0.00,Memorial Loop,0.00,0.00
AE0201512991,2/12/2024,07,No Parking Area,35.00,0.00,19th & Vine Parking Garage,0.00,0.00
AE0201817655,2/12/2024,07,No Parking Area,35.00,0.00,19th & Vine Parking Garage,0.00,0.00
AE0201513013,2/13/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201817659,2/13/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201817660,2/13/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201817661,2/13/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201817672,2/13/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,1.00,0.00
AE0201817692,2/13/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213573,2/14/2024,07,No Parking Area,35.00,0.00,Boathouse,0.00,0.00
AE0202213574,2/14/2024,07,No Parking Area,35.00,0.00,Boathouse,0.00,0.00
AE0202213575,2/14/2024,07,No Parking Area,35.00,0.00,Boathouse,0.00,0.00
AE0202213576,2/14/2024,07,No Parking Area,35.00,0.00,Boathouse,0.00,0.00
AE0201614951,2/14/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201614952,2/14/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201614953,2/14/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,1.00
AE0201614955,2/14/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201614956,2/14/2024,07,No Parking Area,35.00,35.00,Memorial Loop,0.00,0.00
AE0202017443,2/14/2024,07,No Parking Area,35.00,35.00,Memorial Loop,0.00,0.00
AE0202017444,2/14/2024,07,No Parking Area,35.00,0.00,Memorial Loop,0.00,0.00
AE0201614957,2/14/2024,07,No Parking Area,35.00,0.00,Memorial Loop,0.00,0.00
AE0201513084,2/14/2024,07,No Parking Area,35.00,35.00,Lied Center,0.00,0.00
AE0202213609,2/14/2024,07,No Parking Area,35.00,0.00,Lied Center,0.00,0.00
AE0202213613,2/15/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213614,2/15/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213615,2/15/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213624,2/15/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,1.00,0.00
AE0202213640,2/15/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213641,2/15/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201817786,2/15/2024,07,No Parking Area,35.00,0.00,1500 U Street(West),0.00,0.00
AE0202017476,2/15/2024,07,No Parking Area,35.00,0.00,733 N 17th Street,0.00,0.00
AE0202213656,2/15/2024,07,No Parking Area,35.00,0.00,Boathouse,0.00,0.00
AE0201817815,2/15/2024,07,No Parking Area,35.00,0.00,North Stadium,0.00,0.00
AE0202017509,2/15/2024,07,No Parking Area,35.00,0.00,513 N 17th Street,0.00,0.00
AE0201615030,2/16/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615031,2/16/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0202213735,2/19/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213736,2/19/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213737,2/19/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201615094,2/19/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615095,2/19/2024,07,No Parking Area,35.00,35.00,17th & X STREET,0.00,0.00
AE0202111719,2/19/2024,07,No Parking Area,35.00,0.00,Champions Club,0.00,0.00
AE0201615122,2/19/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201817882,2/20/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201817883,2/20/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201817899,2/20/2024,07,No Parking Area,35.00,35.00,Stadium Drive,0.00,0.00
AE0201817900,2/20/2024,07,No Parking Area,35.00,0.00,Stadium Drive,0.00,0.00
AE0201817905,2/20/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201817906,2/20/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201615229,2/21/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615230,2/21/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0202213868,2/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213869,2/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213880,2/22/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201513304,2/22/2024,07,No Parking Area,35.00,0.00,Champions Club,0.00,0.00
AE0201615287,2/22/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0202213928,2/22/2024,07,No Parking Area,35.00,0.00,1240 R Street,0.00,0.00
AE0202213929,2/23/2024,07,No Parking Area,35.00,0.00,Harper Schramm Smith,0.00,0.00
AE0202017747,2/23/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202213960,2/26/2024,07,No Parking Area,35.00,0.00,University Suites,0.00,0.00
AE0201818137,2/26/2024,07,No Parking Area,35.00,0.00,16th & W Street,0.00,0.00
AE0201615323,2/26/2024,07,No Parking Area,35.00,0.00,19th & Vine Parking Garage,0.00,0.00
AE0201513375,2/26/2024,07,No Parking Area,35.00,0.00,University Suites,0.00,0.00
AE0202017824,2/27/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202017825,2/27/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202017826,2/27/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201818167,2/27/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615377,2/27/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201818168,2/27/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201818169,2/27/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615378,2/27/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615402,2/28/2024,07,No Parking Area,35.00,0.00,Kiewit,0.00,0.00
AE0201615428,2/28/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615429,2/28/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615430,2/28/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,1.00
AE0201615431,2/28/2024,07,No Parking Area,35.00,0.00,Nebraska Hall Dock,0.00,1.00
AE0201615432,2/28/2024,07,No Parking Area,35.00,0.00,Nebraska Hall Dock,0.00,1.00
AE0202214074,2/29/2024,07,No Parking Area,35.00,0.00,Stadium Drive,0.00,0.00
AE0201513499,2/29/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615456,2/29/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0202214095,2/29/2024,07,No Parking Area,35.00,0.00,1240 R Street,0.00,0.00
AE0202017967,2/29/2024,07,No Parking Area,35.00,0.00,Union Dock,0.00,0.00
AE0202017969,2/29/2024,07,No Parking Area,35.00,35.00,U Street/15th - 16th Streets,0.00,0.00
AE0202017970,2/29/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202017971,2/29/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202017975,3/1/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202017999,3/1/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201615500,3/1/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615502,3/1/2024,07,No Parking Area,35.00,35.00,17th & X STREET,0.00,0.00
AE0201615515,3/1/2024,07,No Parking Area,35.00,0.00,Henzlik Hall,0.00,0.00
AE0202018031,3/4/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202018032,3/4/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202018033,3/4/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201615528,3/4/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
AE0201615538,3/4/2024,07,No Parking Area,35.00,0.00,Kiewit,0.00,0.00
AE0201615558,3/4/2024,07,No Parking Area,35.00,35.00,17th & X STREET,0.00,0.00
AE0202018076,3/5/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0202018077,3/5/2024,07,No Parking Area,35.00,0.00,U Street/15th - 16th Streets,0.00,0.00
AE0201615587,3/5/2024,07,No Parking Area,35.00,0.00,Kiewit,0.00,0.00
AE0201615588,3/5/2024,07,No Parking Area,35.00,0.00,17th & X STREET,0.00,0.00
